Unique ID,Country,Age,Annual Family Income ($),Gender,Time spent watching videos/TV,Time spent playing indoor sports,Time spent playing outdoor sports,Total Time spent working in front of screen,Sleeping hours,IQ,Whether parents have specs,English speaker,Migrated within country,Migrated overseas,"Maritial Status (0 - Single, 1 - Married, 2 - Divorced)",Has Diabetes,Education Status,Has Gym Subscription,Has OTT subscription,Number of friends,Likes spicy food,Likes desserts,Wants to change career,Has debt,Has kids,Drinks alcohol,Smoker,Wear Specs
6867342,IND,14,3656,Male,3,2,2,7,7,110,0,0,1,0,0,0,Studying,0,1,6,1,1,0,0,0,0,0,0
7098051,IND,14,11194,Male,5,1,4,3,6,92,1,1,1,0,0,0,Studying,0,1,2,1,0,0,0,0,0,0,0
3160141,IND,14,750,Male,9,2,4,10,5,115,0,1,0,0,0,1,Studying,0,1,5,1,0,0,0,0,0,0,1
861304,IND,14,594,Female,3,2,4,8,5,102,1,1,0,0,0,0,Studying,0,1,14,1,1,0,0,0,0,0,0
8170126,IND,14,4692,Male,8,3,0,11,9,105,0,1,0,0,0,1,Studying,0,1,9,0,1,0,0,0,0,0,1
1118149,IND,14,3730,Male,0,2,2,10,6,102,0,1,1,0,0,0,Studying,0,1,6,1,0,0,0,0,0,0,0
2455499,IND,14,1764,Male,1,1,3,8,7,108,0,1,1,0,0,0,Studying,0,1,7,1,1,0,0,0,0,0,0
7345178,IND,14,6859,Male,9,0,0,15,6,82,0,1,1,0,0,1,Studying,0,1,5,0,1,0,0,0,0,0,1
7087386,IND,14,2823,Male,9,1,1,9,8,100,0,0,0,0,0,0,Studying,0,1,10,1,1,0,0,0,0,0,1
8353460,IND,14,15296,Male,4,3,3,12,5,135,0,1,0,1,0,1,Studying,0,0,4,1,1,0,0,0,0,0,1
2399091,IND,14,15915,Male,3,3,2,12,9,111,0,1,0,0,0,0,Studying,0,1,8,1,1,0,0,0,0,0,0
5500779,IND,14,9494,Male,3,1,2,7,7,89,1,1,1,0,0,1,Studying,0,1,7,0,1,0,0,0,0,0,1
312306,IND,14,4946,Male,9,3,3,7,7,97,1,1,1,0,0,0,Studying,0,1,11,1,0,0,1,0,0,0,1
5323612,IND,14,2160,Male,9,1,1,7,7,91,0,1,0,1,0,1,Studying,0,1,7,1,1,0,0,0,0,0,1
2960474,IND,14,6376,Female,9,2,1,13,7,131,0,1,0,0,0,1,Studying,0,1,7,1,1,0,0,0,0,0,1
5810294,IND,14,13076,Female,6,0,2,7,7,114,1,1,0,0,0,0,Studying,0,1,6,1,1,0,0,0,0,0,1
2206444,IND,15,718,Male,8,0,1,8,8,96,1,1,1,1,0,0,Studying,0,1,6,1,1,0,0,0,0,0,1
3951577,IND,15,554,Female,9,2,2,5,6,99,0,1,0,0,0,0,Studying,0,0,9,1,1,0,0,0,0,0,0
8443793,IND,15,19088,Male,7,0,4,9,7,108,1,1,1,0,0,0,Studying,0,1,5,1,0,0,0,0,0,0,1
2460033,IND,15,9190,Female,7,1,1,9,8,110,1,1,0,1,0,0,Studying,0,1,13,1,1,0,0,0,0,0,1
1926830,IND,15,8467,Male,8,2,1,9,6,72,0,1,0,0,0,0,Studying,0,1,6,1,1,0,0,0,0,0,1
3346247,IND,15,14656,Male,7,4,1,6,7,93,0,1,0,0,0,0,Studying,0,1,9,0,1,0,0,0,0,0,0
4818162,IND,15,4304,Male,8,3,3,2,8,74,0,1,1,1,0,0,Studying,0,1,2,0,0,0,1,0,0,0,0
5229008,IND,15,18049,Female,4,3,2,0,6,133,0,1,0,0,0,0,Studying,0,1,5,1,1,0,0,0,0,0,0
371044,IND,15,12431,Female,4,3,3,9,8,111,1,1,1,0,0,0,Studying,1,1,5,1,1,0,1,0,0,0,0
5325156,IND,15,5731,Male,7,4,2,9,6,82,0,1,1,0,0,0,Studying,0,1,6,1,1,0,0,0,0,0,1
9037926,IND,15,4336,Male,7,2,1,11,8,109,1,1,1,0,0,0,Studying,0,1,8,1,1,0,0,0,0,0,1
9136561,IND,15,7494,Male,6,2,0,13,9,87,1,0,1,0,0,1,Studying,0,1,8,1,0,0,0,0,0,0,1
5929144,IND,15,10126,Female,4,4,1,8,7,87,1,1,1,0,0,0,Studying,1,1,2,1,1,0,0,0,0,0,1
7373055,IND,15,17879,Male,1,3,2,8,6,106,1,0,0,0,0,1,Studying,0,1,6,1,1,0,0,0,0,0,1
6436011,IND,15,9705,Female,4,1,3,4,7,107,1,1,1,1,0,0,Studying,0,1,10,1,0,0,0,0,0,0,0
8661718,IND,15,5614,Male,1,1,1,7,6,99,0,1,1,0,0,1,Studying,0,1,7,0,0,0,0,0,0,0,0
2415397,IND,15,4584,Male,4,0,2,3,8,103,1,1,0,1,0,0,Studying,0,1,6,1,1,0,0,0,0,0,0
8254738,IND,15,12486,Female,10,4,1,8,6,101,1,1,1,0,0,0,Studying,0,1,10,1,0,0,0,0,0,0,1
5654305,IND,15,11522,Female,4,3,3,8,7,105,1,1,1,0,0,0,Studying,0,1,12,1,1,0,0,0,0,0,0
4481237,IND,15,828,Male,2,2,3,10,6,117,0,0,0,0,0,0,Studying,0,1,10,1,1,0,0,0,0,0,0
6275231,IND,15,15167,Male,1,3,3,9,9,91,1,1,1,0,0,0,Studying,0,0,7,1,1,0,0,0,0,0,0
2653568,IND,15,16803,Male,1,0,3,7,7,104,0,1,0,0,0,0,Studying,0,1,5,1,1,0,0,0,0,0,0
5364294,IND,15,1951,Female,1,2,3,5,6,95,0,1,1,0,0,0,Studying,0,1,6,1,1,0,0,0,0,0,0
3967735,IND,15,10440,Female,1,1,1,6,7,93,0,1,1,0,0,0,Studying,0,1,13,1,0,0,0,0,0,0,0
4975980,IND,16,6083,Male,9,4,3,9,7,75,0,0,1,0,0,0,Studying,0,1,6,1,1,0,0,0,0,0,1
1705624,IND,16,5412,Male,10,2,4,4,10,97,0,1,1,0,0,0,Studying,0,1,11,1,0,0,0,0,0,0,0
1108154,IND,16,12105,Male,6,3,2,9,7,125,0,1,0,0,0,0,Studying,0,1,6,0,1,0,0,0,0,0,1
7540230,IND,16,15059,Male,9,1,2,7,6,107,0,0,0,0,0,0,Studying,1,1,7,0,0,0,0,0,0,0,1
5914873,IND,16,18413,Female,7,1,4,10,7,113,0,1,1,0,0,0,Studying,0,1,6,1,0,0,0,0,0,0,0
1695985,IND,16,10335,Male,1,4,2,7,7,97,0,1,1,0,0,0,Studying,0,1,9,1,1,0,0,0,0,0,0
7695254,IND,16,17698,Male,8,3,3,10,6,94,1,1,0,1,0,0,Studying,0,1,2,1,1,0,0,0,0,0,1
6039182,IND,16,3994,Male,2,0,3,10,7,92,0,1,1,1,0,0,Dropout,0,1,4,1,1,0,0,0,0,0,0
4116804,IND,16,7531,Female,2,0,1,12,10,121,0,0,1,0,0,0,Studying,0,1,10,1,1,0,0,0,0,0,0
7106010,IND,16,16685,Male,3,2,3,9,7,95,0,0,1,1,0,0,Studying,0,1,7,1,1,0,0,0,0,0,0
3739673,IND,16,10816,Male,0,3,1,11,6,131,1,1,1,0,0,0,Studying,1,0,5,1,1,0,0,0,0,0,0
6082971,IND,16,8232,Male,4,4,3,5,7,96,0,0,0,0,0,0,Studying,0,1,-1,1,0,0,1,0,0,0,0
4334211,IND,16,8307,Male,7,3,1,7,8,92,0,1,0,0,0,1,Studying,0,1,4,1,1,0,0,0,0,0,1
7647064,IND,16,13156,Male,7,1,1,6,7,85,0,1,1,0,0,0,Dropout,0,1,1,1,0,0,0,0,0,0,0
9625908,IND,16,2414,Male,3,3,3,12,7,101,0,1,0,0,0,0,Studying,0,1,11,1,0,0,0,0,0,0,0
6118640,IND,16,14269,Female,1,3,2,3,7,74,1,1,1,0,0,0,Dropout,0,0,13,1,1,0,0,0,0,0,0
3255597,IND,16,15705,Male,7,1,3,6,8,72,0,1,1,0,0,0,Studying,0,1,11,1,1,0,0,0,0,0,0
2197602,IND,16,15359,Male,9,3,3,5,7,95,0,1,0,0,0,0,Studying,1,1,6,1,1,0,0,0,0,0,0
2052502,IND,16,3106,Female,4,3,2,12,6,116,0,1,0,0,0,0,Studying,0,1,4,1,1,0,0,0,0,0,0
8154769,IND,16,11709,Male,5,0,2,5,9,97,0,1,0,0,0,0,Dropout,0,1,6,1,0,0,0,0,0,0,0
39767,IND,17,18323,Male,10,3,1,9,5,90,1,1,1,0,0,0,Studying,0,1,6,1,1,0,0,0,0,0,1
5744762,IND,17,840,Male,1,0,0,7,6,119,1,1,0,0,0,1,Studying,0,0,8,0,1,0,0,0,0,0,1
7755775,IND,17,19157,Male,4,1,2,9,7,120,0,1,1,1,0,0,Studying,0,1,7,0,1,0,0,0,0,0,0
5415263,IND,17,8304,Female,1,1,3,7,7,96,0,0,0,1,0,0,Studying,0,1,3,1,1,0,0,0,0,0,0
9117721,IND,17,4568,Male,6,2,1,12,6,88,0,1,0,0,0,0,Dropout,0,1,2,1,1,0,0,0,0,0,1
2112524,IND,17,5584,Male,9,4,1,11,7,108,0,1,0,0,0,0,Studying,0,1,1,1,1,0,0,0,0,0,1
8447196,IND,17,1631,Male,7,0,2,6,5,71,1,1,0,0,0,1,Studying,0,1,7,1,0,0,0,0,0,0,1
9765720,IND,17,10600,Female,4,2,5,6,9,101,1,1,0,0,0,0,Studying,0,1,9,1,0,0,0,0,0,0,0
286849,IND,17,7714,Female,1,0,1,8,7,121,0,1,1,0,0,0,Studying,0,1,9,1,1,0,1,0,0,0,0
2578145,IND,17,1156,Male,10,4,2,8,6,104,1,0,0,0,0,0,Dropout,0,1,0,1,0,0,0,0,0,0,1
2519799,IND,17,19514,Male,1,2,1,12,4,110,0,1,0,0,0,0,Dropout,0,1,3,1,1,0,0,0,0,0,0
4803875,IND,17,18123,Male,4,3,1,10,7,84,1,1,0,0,0,0,Dropout,0,1,9,0,1,0,0,0,0,0,1
1441347,IND,17,15462,Male,7,0,3,7,5,99,0,1,1,0,0,0,Studying,1,1,9,1,1,0,0,0,0,0,0
2830368,IND,17,14929,Male,4,1,2,10,7,111,0,1,1,0,0,0,Studying,1,1,6,1,1,0,0,0,0,0,0
3697529,IND,17,784,Male,5,4,1,10,7,114,0,1,1,0,0,0,Studying,0,1,7,1,1,0,0,0,0,0,0
2638373,IND,17,6319,Male,3,0,4,5,8,102,0,1,1,0,0,0,Studying,0,1,11,1,1,0,0,0,0,0,0
1167498,IND,17,19096,Male,5,2,1,10,8,99,0,1,0,0,0,0,Studying,0,1,11,1,1,0,0,0,0,0,0
6847197,IND,17,19358,Male,3,3,2,10,7,96,1,1,1,0,0,0,Studying,0,1,6,1,1,0,0,0,0,0,0
7669577,IND,17,4898,Female,0,2,2,8,7,95,0,0,1,0,0,1,Studying,0,0,3,1,0,0,0,0,0,0,0
8179858,IND,17,10180,Male,7,3,2,7,6,97,1,1,1,0,0,1,Dropout,0,1,6,1,0,0,0,0,0,0,1
3717991,IND,17,7055,Male,0,3,2,9,6,108,0,1,1,0,0,0,Dropout,0,0,11,1,1,0,1,0,0,0,0
4116904,IND,17,10989,Male,1,2,1,5,7,120,1,1,1,0,0,0,Studying,0,1,12,1,1,0,0,0,0,0,0
3099750,IND,17,2715,Male,3,1,4,6,7,117,0,1,0,0,0,0,Studying,0,1,11,0,0,0,0,0,0,0,0
5843614,IND,17,15503,Female,4,0,1,8,9,70,0,1,0,0,0,0,Studying,1,1,5,0,0,0,0,0,0,0,0
4982247,IND,18,15582,Male,2,1,3,4,5,97,1,1,1,0,0,0,Dropout,0,1,7,1,0,0,0,0,0,0,0
438428,IND,18,5324,Female,3,4,5,10,7,111,0,1,1,1,0,0,Studying,0,1,7,1,0,0,0,0,0,0,0
5926841,IND,18,10160,Female,7,2,3,17,7,84,1,1,0,0,0,0,Dropout,0,1,5,1,1,0,0,0,0,0,1
8435240,IND,18,8975,Male,2,3,3,9,7,120,0,1,1,1,0,0,Studying,0,1,6,1,1,0,1,0,0,0,0
8935972,IND,18,5182,Male,7,1,2,8,8,94,0,1,1,0,0,0,Studying,0,1,10,0,0,0,1,0,0,0,0
5809028,IND,18,19966,Male,2,3,0,7,6,115,0,0,1,0,0,0,Dropout,1,1,8,1,0,0,0,0,0,0,0
9471361,IND,18,10924,Female,2,4,2,11,7,91,0,1,0,0,0,0,Studying,0,1,7,1,0,0,0,0,0,0,0
2959917,IND,18,17399,Male,2,1,2,5,9,100,0,1,1,0,0,0,Studying,0,1,6,1,1,0,0,0,0,0,0
9551040,IND,18,10330,Male,5,3,3,1,9,92,0,1,1,0,0,0,Studying,0,1,13,1,1,0,0,0,0,0,0
3612906,IND,18,1133,Male,2,3,2,6,8,119,0,1,1,0,0,0,Studying,0,1,10,0,0,0,0,0,0,0,0
6631486,IND,18,9381,Male,6,2,3,8,8,81,1,1,1,0,0,0,Studying,1,1,8,1,0,0,1,0,0,0,0
6258508,IND,18,5215,Male,9,3,1,7,7,110,0,1,1,0,0,0,Dropout,0,1,7,0,1,0,0,0,0,0,1
1042857,IND,18,10329,Male,8,2,3,10,6,117,1,1,1,1,0,1,Studying,0,1,10,1,0,0,0,0,0,0,1
7367494,IND,18,13238,Female,9,1,1,9,7,119,1,1,0,1,0,0,Dropout,0,0,12,1,1,0,0,0,0,0,1
4988703,IND,18,12117,Male,8,2,2,5,8,102,0,1,0,0,0,0,Studying,0,0,9,1,1,0,1,0,0,0,0
4919906,IND,18,19311,Female,8,3,1,7,7,90,0,1,0,0,0,0,Studying,0,1,4,1,1,0,0,0,0,0,1
9322293,IND,18,1467,Female,8,2,2,6,7,95,0,1,0,0,0,0,Studying,0,1,10,0,0,0,0,0,0,0,0
4422264,IND,19,6484,Male,1,2,2,9,8,92,0,1,0,0,0,1,Studying,0,0,9,1,0,0,0,0,0,0,0
5522764,IND,19,1075,Male,8,2,2,-2,8,99,0,0,0,1,0,1,Studying,0,1,7,1,1,0,0,0,0,0,0
718159,IND,19,5529,Male,9,1,2,7,7,100,1,1,1,0,0,0,Studying,0,1,4,1,0,0,0,0,0,0,1
9148600,IND,19,5702,Male,4,3,0,10,8,104,0,1,1,1,0,0,Studying,0,1,6,1,0,0,0,0,0,0,0
1336213,IND,19,9054,Male,1,1,3,9,8,110,0,1,0,0,0,0,Dropout,0,1,6,1,1,0,0,0,0,0,0
2658681,IND,19,7739,Male,6,2,2,12,6,79,0,1,0,0,0,0,Dropout,0,1,9,1,1,0,0,0,0,0,0
9606078,IND,19,3943,Female,9,4,3,8,8,91,1,1,0,0,0,0,Dropout,0,1,6,0,1,0,0,0,0,0,1
4605361,IND,19,13049,Male,5,4,2,6,7,98,0,1,1,0,0,0,Studying,1,1,4,1,1,0,1,0,0,0,0
9763976,IND,19,9533,Female,4,2,3,6,9,88,0,0,0,0,0,0,Studying,0,1,7,1,1,0,0,0,0,0,0
4416790,IND,19,8299,Male,2,0,2,8,6,93,0,1,0,0,0,0,Dropout,1,1,4,1,0,0,1,0,0,0,0
5040547,IND,19,19769,Male,1,3,2,7,6,100,0,1,1,0,0,0,Studying,0,1,6,1,1,0,0,0,0,0,0
5966043,IND,19,7981,Male,5,2,2,12,7,96,0,1,0,1,0,1,Studying,0,0,11,0,1,0,0,0,0,0,0
6446782,IND,19,7908,Female,0,3,1,11,5,102,1,1,1,0,0,0,Dropout,0,1,10,0,0,0,0,0,0,0,0
6805317,IND,19,16257,Male,4,2,2,8,6,90,1,1,0,0,0,0,Studying,0,0,4,1,0,0,1,0,0,0,1
40540,IND,19,14391,Male,9,3,1,6,7,94,0,1,1,0,0,0,Studying,1,1,4,1,1,0,0,0,0,0,1
8265575,IND,19,1619,Male,8,1,3,6,6,98,0,1,1,1,0,0,Dropout,0,1,8,1,0,0,0,0,0,0,0
3157674,IND,19,18179,Male,1,2,2,7,6,95,0,1,1,0,0,0,Studying,0,1,5,1,0,0,0,0,0,0,0
1875935,IND,19,10021,Female,2,1,1,8,6,105,1,0,0,0,0,0,Studying,0,1,5,0,0,0,1,0,0,0,1
5629639,IND,19,17686,Female,7,1,1,7,7,123,0,1,0,0,0,0,Studying,1,1,-3,1,0,0,0,0,0,0,1
6747969,IND,19,816,Male,4,4,1,10,8,73,1,1,0,1,0,0,Studying,0,1,10,1,1,0,0,0,0,0,0
3164537,IND,20,9514,Male,4,2,2,7,7,108,1,1,0,0,0,1,Studying,0,1,7,1,1,0,0,0,0,0,1
7182758,IND,20,9056,Female,5,3,2,9,5,108,0,1,1,1,0,0,Studying,0,1,9,1,1,0,0,0,0,0,0
8290278,IND,20,16750,Male,1,2,2,10,6,85,1,1,1,0,0,0,Dropout,0,1,13,1,1,0,0,0,0,0,0
3054327,IND,20,8210,Male,5,2,2,9,8,106,0,1,0,0,0,0,Studying,0,1,10,1,1,0,0,0,0,0,0
8003420,IND,20,6700,Male,1,3,1,7,5,103,0,1,1,0,0,0,Dropout,0,1,13,1,1,0,0,0,0,0,0
4004734,IND,20,17444,Male,4,2,2,11,7,95,0,1,0,0,0,0,Studying,0,1,9,1,1,0,0,0,0,0,0
8689001,IND,20,12656,Male,4,0,2,7,6,81,1,1,0,0,0,0,Dropout,0,1,8,1,0,0,0,0,0,0,0
4257176,IND,20,14954,Female,0,4,1,7,6,87,0,1,0,0,0,0,Studying,1,1,8,1,0,0,1,0,0,0,0
4181903,IND,20,139,Female,0,1,1,3,8,96,0,1,0,0,0,0,Dropout,0,1,6,1,0,0,1,0,0,0,0
156272,IND,20,11771,Male,5,1,1,7,7,100,0,0,0,0,0,0,Studying,1,1,7,1,0,0,0,0,0,0,0
9185872,IND,20,807,Female,3,0,3,8,7,81,0,1,1,0,0,0,Dropout,0,1,11,1,0,0,0,0,0,0,0
8723765,IND,20,874,Male,2,3,3,5,6,98,0,0,1,1,0,0,Studying,0,1,3,0,1,0,0,0,0,0,0
3020187,IND,20,400,Male,5,2,2,12,6,101,0,1,0,0,0,0,Dropout,0,1,4,1,0,0,0,0,0,0,1
5048184,IND,20,5054,Male,6,1,3,11,8,114,0,1,0,0,0,0,Studying,0,1,11,1,0,0,0,0,0,0,0
8250638,IND,21,18208,Male,5,2,3,7,7,75,0,1,0,0,1,0,Dropout,0,1,4,1,1,0,0,0,0,0,0
2739515,IND,21,3611,Male,5,1,1,5,5,102,0,1,1,1,0,0,Dropout,0,1,2,1,0,0,0,0,1,0,1
3707251,IND,21,8352,Female,4,3,2,9,6,94,0,1,0,0,0,1,Dropout,0,0,6,1,0,0,0,0,0,1,0
5619324,IND,21,19251,Male,0,2,1,9,8,115,0,1,1,0,0,0,Graduate,1,0,10,1,0,0,1,0,1,0,0
7392175,IND,21,673,Female,1,4,2,7,6,92,0,1,1,0,1,0,Dropout,0,1,9,0,0,0,1,1,0,0,0
6824928,IND,21,17666,Male,2,1,2,5,6,70,0,1,1,0,1,1,Dropout,1,1,5,1,1,0,0,1,1,0,0
8264417,IND,21,12477,Female,2,1,2,12,7,80,0,1,0,1,0,0,Dropout,0,1,8,1,1,0,0,0,1,1,0
7004547,IND,21,18389,Male,1,4,2,7,7,125,1,1,1,0,1,0,Dropout,0,0,4,1,1,0,0,0,0,0,0
8885505,IND,21,14160,Female,4,2,2,10,5,100,0,1,0,0,0,0,Graduate,1,1,5,1,1,0,1,0,1,1,1
2202538,IND,21,7800,Male,1,1,1,15,7,96,0,1,0,0,1,0,Graduate,0,1,6,1,0,0,1,0,1,0,1
2237146,IND,21,14798,Male,6,4,2,3,7,91,1,1,1,0,0,0,Graduate,1,1,11,1,0,0,1,0,1,0,1
6433712,IND,21,5610,Female,6,3,0,6,6,96,0,1,0,0,0,0,Graduate,0,1,3,1,0,0,1,0,1,0,1
5770775,IND,21,10956,Male,1,1,0,7,8,104,0,1,1,0,0,0,Dropout,0,1,3,1,0,0,1,1,0,0,0
5741067,IND,21,19151,Male,5,3,3,8,8,97,1,1,0,0,1,0,Graduate,0,1,5,1,1,0,0,0,0,0,0
2311934,IND,21,15214,Female,1,3,3,3,6,99,0,1,1,0,0,0,Graduate,0,0,8,1,0,0,0,0,1,0,0
4614885,IND,21,6734,Male,5,1,1,10,6,79,0,1,1,0,0,0,Graduate,0,1,12,1,0,0,0,1,1,0,0
7481023,IND,21,984,Male,3,3,3,14,7,81,0,1,1,0,1,0,Dropout,1,0,13,1,1,0,0,0,0,0,0
9409818,IND,22,19653,Female,6,3,1,-1,7,110,0,1,1,0,1,0,Graduate,0,0,0,1,1,0,0,0,0,1,0
6508064,IND,22,10795,Male,4,4,3,13,7,82,0,1,0,0,0,1,Dropout,0,1,12,1,1,0,1,1,1,0,1
2079544,IND,22,6424,Male,5,1,3,9,8,93,1,0,1,0,0,0,Dropout,0,0,8,0,1,1,0,0,1,0,1
3707680,IND,22,4165,Male,3,3,3,7,5,101,0,1,1,0,1,1,Dropout,0,0,11,1,0,0,1,0,1,0,0
670413,IND,22,1193,Male,3,1,1,4,8,68,0,1,0,0,0,0,Dropout,0,1,2,0,1,0,1,0,1,0,0
6697555,IND,22,2679,Male,0,0,3,10,6,128,0,1,0,0,0,1,Graduate,0,1,8,1,0,1,1,1,0,1,0
22882,IND,22,6583,Male,0,2,1,7,6,99,0,1,0,0,0,0,Graduate,0,1,7,0,1,0,1,0,1,0,0
2042601,IND,22,18933,Male,3,2,2,7,8,106,1,0,1,1,1,0,Dropout,0,1,7,1,1,0,0,0,1,0,0
5341663,IND,22,2378,Female,4,4,3,7,7,98,0,1,1,0,1,0,Dropout,0,0,4,1,0,0,1,0,0,0,0
7581066,IND,22,12987,Female,1,4,2,8,8,105,0,0,1,0,0,0,Graduate,0,0,8,1,1,0,1,1,0,0,0
9351074,IND,22,10474,Female,2,3,2,9,7,97,0,1,1,0,0,1,Graduate,0,1,-2,1,0,0,0,0,1,1,0
2947417,IND,22,11598,Male,6,0,2,7,6,101,1,1,0,0,1,0,Graduate,1,1,4,1,1,0,0,0,0,1,1
3732794,IND,22,8062,Female,4,4,3,9,8,87,1,1,0,0,1,1,Graduate,0,0,1,1,0,0,1,0,1,0,1
2965539,IND,22,9742,Male,2,1,2,12,6,116,1,0,1,0,1,0,Graduate,0,1,2,1,1,0,0,0,0,0,1
6410371,IND,22,1141,Male,0,0,3,1,6,103,1,1,0,0,0,0,Dropout,1,1,5,0,1,0,0,0,1,0,0
9699749,IND,23,18883,Male,4,2,1,7,6,98,0,1,0,0,0,1,Dropout,0,0,4,0,1,0,1,1,1,1,1
3984110,IND,23,7854,Male,0,3,3,11,8,107,1,1,1,0,0,0,Graduate,0,1,3,1,0,0,1,0,1,0,0
3249800,IND,23,14956,Male,4,0,2,11,8,111,0,1,0,0,1,0,Graduate,0,0,4,1,1,0,1,0,1,0,1
4817002,IND,23,16076,Female,5,2,3,8,6,118,1,1,0,1,0,0,Dropout,0,0,3,1,1,0,0,0,1,0,1
5421203,IND,23,18212,Male,4,1,3,12,6,116,0,1,1,0,1,0,Dropout,0,1,2,1,1,1,0,0,0,1,1
284243,IND,23,7284,Male,5,3,3,12,5,97,0,1,0,0,0,0,Graduate,0,1,3,1,1,0,1,1,0,1,1
5593925,IND,23,17946,Male,0,0,1,11,7,73,0,1,1,0,0,1,Dropout,0,1,1,1,1,0,0,0,0,0,0
9029123,IND,23,14151,Female,6,3,3,5,8,89,1,1,0,1,1,0,Graduate,0,1,2,1,1,0,0,0,0,0,0
1649371,IND,23,308,Male,0,2,0,12,7,102,0,0,0,1,1,0,Graduate,0,1,3,0,0,0,0,0,1,0,0
6429100,IND,23,10246,Female,2,3,3,5,6,98,1,1,0,0,0,0,Graduate,0,0,5,1,1,0,0,0,0,0,0
6143237,IND,23,6701,Male,4,3,1,10,7,96,0,1,1,0,0,0,Dropout,0,0,3,1,1,0,1,0,1,1,1
3501157,IND,23,6023,Male,2,2,1,13,7,112,0,0,0,0,1,0,Dropout,0,1,3,1,1,1,1,0,0,0,1
1789962,IND,23,7099,Male,0,1,2,10,8,121,0,1,1,0,0,1,Dropout,1,1,3,1,1,0,1,0,0,0,0
2795807,IND,23,9617,Male,6,2,4,7,7,101,0,1,0,0,1,0,Graduate,0,1,2,1,1,0,1,0,1,0,1
7597008,IND,23,2937,Female,5,0,3,6,4,103,1,1,1,1,1,1,Graduate,0,1,1,1,0,0,0,0,1,1,1
3596073,IND,23,16541,Male,4,3,3,12,6,124,0,1,1,1,1,0,Dropout,0,1,4,1,1,0,1,0,0,0,1
222853,IND,23,6559,Male,0,3,3,17,7,107,1,1,0,1,0,0,Graduate,0,1,4,1,1,0,1,0,0,0,1
9142503,IND,23,5833,Female,6,3,3,9,5,116,0,1,1,0,0,0,Graduate,0,0,3,0,1,0,1,0,1,0,1
706363,IND,23,7255,Male,3,2,2,6,7,91,0,1,1,0,0,0,Dropout,0,1,2,0,0,0,1,1,0,0,0
4951777,IND,24,10,Female,2,3,2,13,8,94,1,1,1,0,1,0,Graduate,0,0,4,0,1,1,1,1,1,0,1
892877,IND,24,737,Male,4,2,4,11,8,111,0,1,0,0,1,1,Dropout,0,1,1,1,1,0,1,0,0,0,1
411667,IND,24,4581,Female,5,0,1,9,8,113,0,1,0,1,1,0,Graduate,0,1,2,1,1,0,1,1,1,0,1
6114570,IND,24,13692,Male,2,3,1,5,6,98,0,1,0,0,0,0,Dropout,0,1,3,1,0,0,1,0,1,0,0
7293652,IND,24,6943,Male,1,0,2,7,7,115,0,1,1,1,0,0,Dropout,0,1,3,1,1,0,0,0,1,0,0
2061193,IND,24,14997,Male,3,2,1,8,8,94,1,1,1,0,1,1,Graduate,1,1,3,0,1,0,1,0,0,1,1
1954270,IND,24,16935,Male,2,3,1,6,5,87,0,1,1,0,1,0,Graduate,0,1,3,0,1,0,1,1,0,0,0
5103049,IND,24,19508,Female,2,1,2,10,6,95,0,1,0,0,0,0,Graduate,0,1,3,1,1,0,1,1,0,0,0
6407271,IND,24,5871,Male,3,4,2,9,8,107,0,1,0,0,0,0,Dropout,0,1,3,1,1,0,1,1,0,0,0
7875059,IND,24,19455,Male,5,2,0,4,6,102,0,1,0,1,1,0,Graduate,0,0,3,1,0,0,1,0,1,0,1
3951734,IND,24,581,Male,3,1,0,7,7,101,1,1,1,0,0,0,Graduate,0,0,3,1,1,0,1,0,1,0,1
5892384,IND,24,15900,Female,3,3,3,8,7,87,0,1,1,0,1,1,Graduate,0,1,1,1,1,0,1,0,0,1,0
5098257,IND,24,15400,Female,1,2,1,8,6,99,0,1,1,0,1,0,Dropout,1,1,4,1,1,0,1,0,0,0,0
5420448,IND,24,4822,Male,5,1,1,5,8,119,1,1,1,1,0,1,Graduate,0,0,4,1,0,0,1,0,1,0,1
3747269,IND,24,14609,Female,1,4,4,9,8,87,1,1,0,0,0,0,Dropout,1,0,2,1,0,0,1,1,0,1,0
1239426,IND,24,19121,Male,2,1,3,7,7,131,1,1,0,0,1,0,Graduate,0,1,2,1,1,1,0,1,1,1,1
7854683,IND,24,11796,Male,4,3,1,9,7,107,1,1,0,0,0,0,Graduate,0,1,5,1,1,0,1,0,1,1,1
2582968,IND,24,2703,Male,3,1,1,7,8,122,0,1,1,0,1,0,Dropout,0,0,3,1,0,1,1,1,0,0,0
3043656,IND,24,2613,Male,1,1,3,5,6,113,0,1,1,0,1,0,Dropout,0,1,3,1,1,0,1,0,1,0,0
7876046,IND,24,11462,Male,5,4,3,10,6,117,1,1,0,0,0,0,Graduate,1,1,5,1,0,0,1,0,0,1,1
8329038,IND,25,18905,Male,3,2,2,13,7,101,0,1,0,1,1,0,Graduate,0,0,4,0,1,0,0,0,1,0,0
2397266,IND,25,12635,Male,2,3,2,9,6,91,0,1,1,0,0,0,Graduate,0,1,2,0,1,0,0,0,0,0,0
322571,IND,25,18438,Female,0,3,2,6,8,87,0,1,1,0,1,0,Graduate,0,1,2,1,1,0,1,0,1,0,0
6321818,IND,25,18664,Male,1,2,1,8,6,107,0,1,0,1,1,1,Dropout,0,1,4,1,1,0,0,1,1,0,0
